"","book","date","reviewer","rating","review"
"41","Harry Potter and the Prisoner of Azkaban"," Oct 07 2016"," Michael Finocchiaro","liked it"," The third HP adventure serves to bring the likable Sirius Black into the story and get Gryffindor their Quidditch Cup but the story and action was still far less gripping than the first novel I thought that Lupin was an interesting character but less spectacular than the previous two teachers against the Black Arts I recall reading this for the first time nearly two decades ago when it came out and losing enthusiasm for the Harry Potter universe However I read it again so that I can read the rest with my son he refused to read 2 and 3 with me because he felt they were the weakest books in the series and I have to say I agree with him Nonetheless one must read this story for the long game if one wishes to make sense of the rest I am still a bit baffled by the whole switcheroo that Prang Co did leading to the death of HP s father and mother but perhaps they will return to that later On to The Goblet of Fire and the Quidditch World Cup more"
"42","Harry Potter and the Prisoner of Azkaban"," Jul 05 2013"," April Aprilius Maximus","it was amazing"," Legit almost cried at the end"
"43","Harry Potter and the Prisoner of Azkaban"," May 06 2012"," Trina Between Chapters","it was amazing"," 5 stars but needed more Crookshanks"
"44","Harry Potter and the Prisoner of Azkaban"," Sep 15 2014"," Etnik","really liked it"," I don t understand why they use time travel in this one and not in the other books That would have made things a lot easier"
"45","Harry Potter and the Prisoner of Azkaban"," Oct 28 2015"," Anniebananie","it was amazing"," Ein Jahr ohne mindestens ein Harry Potter Buch gelesen zu haben ist ein schlechtes Jahr Der dritte Band ist und bleibt einfach einer meiner liebsten Viel Quittich Sirius Snape und Hermine die Draco ohrfeigt geht es noch besser Die Illustrationen von Jim Kay waren auch wieder traumhaft und das Buch wieder sehr hochwertig aufgemacht Trotz happigem Preis ein Muss f r alle Potterheads more"
"46","Harry Potter and the Prisoner of Azkaban"," Sep 24 2016"," Christy","it was amazing"," The third book in the Harry Potter series is by far the best of the first three We get introduced to Sirius Black early on in the book and I have to say he s my favorite character to date in the series Getting more answers about Harry s parents and past you can tell this book sets up so many things for future books Sirius and Remus were the best part of the book for me I could see where THIS would be the book that hooks so many HP fans Don t get me wrong the first two are good but there was something special about this book Something that makes me want to jump into book 4 asap This world is magical and yes the books are so much better than the movies which I ve seen multiple times and I m so happy I m reading them 5 stars more"
"47","Harry Potter and the Prisoner of Azkaban"," Sep 22 2012"," Jessica Silverbow Rabid Reads","it was amazing"," Last week when I posted my bookfessional on special edition books I d just started thumbing through this year s illustrated edition of Harry Potter Now that I ve finished WHUH Last year when I saw the the beautiful depictions of the Herbology greenhouse on the inside covers of HARRY POTTER AND THE CHAMBER OF SECRETS I d thought it would hard for future editions to compete and when I saw the dementors that graced the covers of HARRY POTTER AND THE PRISONER OF AZKABAN I prematurely wrote it off as inferior Not that that isn t an excellent dementer shudders BUT Then there was Harry furiously completing his homework under blankets and THE MONSTER BOOK OF MONSTERS and the first of many illustrations of Crookshanks my favorite literary cat ever and a scraggly Fawkes on Dumbledore s head And we were just getting started waves at Aunt Marge as she floats away I still think last year s book is beautiful but Herbology greenhouses gorgeous as they were cannot compete with the majestic hippogriff They just can t shrugs BUT I ve learned my lesson about prematurely deciding that any of these new versions is the best I mean come on We haven t even gotten to HARRY POTTER AND THE GOBLET OF FIRE yet begins the looooooong wait for next year s book Verdict an absolute must for any Harry Potter fan Even if you re a staunch adherent to the no-multiple-editions school of thought Gift your lesser versions to the child of a family friend and get these for yourself more"
"48","Harry Potter and the Prisoner of Azkaban"," Dec 10 2012"," Jo The Book Sloth","it was amazing",""
"49","Harry Potter and the Prisoner of Azkaban"," Jun 30 2016"," Johann jobis89","it was amazing"," You think the dead we have loved ever truly leave us You think that we don t recall them more clearly than ever in times of great trouble Convicted murderer Sirius Black has broken out of Azkaban and is on the hunt for Harry Potter Dementors are called into Hogwarts for protection purposes and Harry forms a close friendship with the new Defence Against the Dark Arts teacher as the threat of Sirius Black grows ever closer Basically there s lots happening Okay so I was pretty sure that Prisoner of Azkaban is my favourite HP book in the series and right now it s leading the charge The ending of this book broke me and had me in tears From this point forward I m just gonna assume whoever is reading this has either read the HP books or has seen the movies - if not what are you even doing here reading a review for the third book in a series you psycho So there may be spoilers galore When I think of PoA I think of Sirius Black Sirius is a character who gets a LOT of love on bookstagram and I always kinda liked him but was never Sirius-obsessed Well now I m concerned as to my emotional state for future events in the series as I am now HEAD OVER HEELS for Sirius This won t end well But I am ready to get hurt Isn t it weird how on rereads when we know what s coming it doesn t lessen the blow and hurt of heartbreaking events The reason why I was so bereft at the end of this was just the thought of Harry thinking that he finally had a home - not the living situation he has had with the Dursleys since the death of his parents but an actual home - and then it quickly being snatched away again So I was getting all upset over this until he gets his letter from Sirius and then his permission slip to go to Hogsmeade and all of a sudden it was happy tears running down my face HP hitting me with the feels I also always suffer from major feels when there s any reference to Harry s parents Hearing Sirius or Remus tell Harry that he is like his father or for Dumbledore to say that his father is always within him and that Prongs rode again last night there is no doubt that an emotional breakdown will ensue I also get weirdly emotional when it comes to any woes that Hagrid must face wtf is wrong with me the entire Buckbeak storyline had me sad and anxious again even though I knew the outcome A personal highlight of this book is when Harry and Ron have fallen out with Hermione and Hagrid feels like he needs to step in and mend bridges telling them how hurt Hermione is by it all Hagrid you deserve all the good things in life 3This book also had so many funny parts - the phone conversation between Ron and Mr Dursley at the beginning watching Hermione struggling with all her subjects and losing her cool a number of times and so forth Draco dressing up as dementor to scare Harry Oh and Hermione punching Malfoy in the face YASSS GIRL Usually I don t condone violence but Malfoy was being extra dickheady at that point I also love the time travel aspect and the Marauder s map discovery - so much COOL stuff in this book Although I refuse to believe that Gryffindor won the House Championship for a third year in a row MY ASS To be honest I m pretty gutted to come to the end of the illustrated editions all 3 have been absolutely gorgeous I think the best artwork has been in this one - for me personally - maybe because the series is starting to get slightly darker and therefore so does the artwork I can t wait for the release of the remaining books in the series Dying to progress with my big HP reread but taking a slight breather before diving into Goblet of Fire 5 stars for this one more"
"50","Harry Potter and the Prisoner of Azkaban"," Aug 10 2012"," Gerasimos","it was amazing"," Harry Potter changed my life If I hadn t read Harry Potter when I did I would not be the same person today What I am today in a part is due to Harry I cannot really say enough to make you understand how much Harry Potter means to me"
"51","Harry Potter and the Prisoner of Azkaban"," Feb 21 2013"," Rachel Reads Ravenously","it was amazing"," 5 Expecto Patronum stars I grew up with Harry Potter Yes I am that generation I was a little bit younger than 11 when the books were released and when the final book was published I had just graduated high school I m also the same age as Daniel Radcliffe and he s only older than me by less than a month I also have a deathly hallows bumper sticker on my car So I think it s safe to say that this series has had a profound effect on me to the point where I am still a little bit bitter that I never got my Hogwarts acceptance letter A couple years ago I reread the first two books in the series and loved them just as much as when I was a kid So when I got into a horrible reading slump I saw my dad watching Harry Potter weekend on ABC Family as he does for every fucking Harry Potter weekend mind you I said to myself what the hell Time for a reread So hence Harry Potter 3 reread All of us may know the story but I am going to reiterate In his third year at Hogwarts Harry Potter learns that a dangerous man named Sirius Black has escaped from the wizard prison Azkaban Harry then overhears the fact that Black is the reason his parents are dead as Black sold them out to Voldemort and then killed 13 people in broad daylight So in a unique part of the review from me here are all the amazing parts of this book that I forgot because I ve been watching the movies instead -Peeves the Poltergeist Holy crap how did I forget about this hilarious menacing spirit He s not as present in this book but he has always had a part in the series and I completely forgot he existed I know they can t include everything in the movies but I wish Peeves had been included -Charlie Weasley Ron had yet ANOTHER sibling that is only mentioned in the films This one is the cool brother in Egypt -Cho Chang and Cedric Diggory there are soooooo many mentions of Cho and Cedric in this book I never really noticed Cedric until the 4th book where he becomes prominent And this is the book where Harry s crush on Cho began Stomach flutters -More details on Whomping Willow Shrieking Shack This may be a spoiler for those of you who haven t read it but the Whomping Willow was actually planted to hide Lupin s werewolfism as well as the shrieking shack to hide him I thought this little tidbit was super interesting along with the details of how Black escaped Azkaban And just in general I love JK Rowling s ability to tie things together There s so much in this book that becomes important later and tiny little details and sharp wit that make me giggle So in a small factoid this book is probably my least favorite of the entire series It s good obviously but for some reason I like all the other ones better The movie well it s my second to last favorite just ahead of that godawful Goblet of Fire film which ruined everything but I digress The movie director added so many unnecessary things that weren t in the book and I wish he hadn t so he could of kept the good stuff And I ve heard a rumor that he didn t even read the fucking book until JK kept vetoing all of his weird ideas Look it up If you haven t read these books do not tell me I will smack you more"
"52","Harry Potter and the Prisoner of Azkaban"," Aug 13 2016"," Sofii A Book A Thought","really liked it"," You think the dead we loved truly ever leave us You think that we don t recall them more clearly in times of great trouble This has been INCREDIBLE This is a of those books that is so well written that just want to read it again I ve enjoyed it alot but I also had some problems when trying to get involved myself with the plot and even seems a bit tedious in parts but half onwards goes gradually improving The way Harry rebels against his uncles seemed to me wonderful I thought FINALLY It s exciting to see our Harry grow that way and face the consequences of his actions but guys what could be worse than the Dursleys I solemnly swear that I am up to no good I ve loved the dementers I think they are a great addition to the plot I don t know if they reappear later or not but they have brought a creepy touch to the story I believe that like these new villains like any dark force that attacks Harry manages to make the best of him I mean in terms of magic those moments where shows his power and his courage are thanks to this kind of villains who are amazing and are very well described At first I was somewhat irritated by the absurd fights between Hermione and Ron I was so angry with them I haven t stopped love them I couldn t but guys really On the other hand I really liked Hermione s rol in this book she revealing her secret helping Harry and everything they spend together I think their friendship has grown even moreIn fact my favorite chapters of books are about they The revelations in this book are incredible everything about Sirius Black and Lupin left me shocked I did not expect anything like that and I loved it one of the things I enjoy the most is to know more about Harry s parents and how has been the past in Hogwarts Happiness can be found even in the darkest of times if one only remembers to turn on the light I m like I said before excited to continue the saga soon is a magical incredible story with solid characters and a stunning world never ceases to amaze me D I want to know more about the secrets that this history hidden I have the feeling that there are many more to discover more"
"53","Harry Potter and the Prisoner of Azkaban"," Feb 27 2007"," pinkgal","really liked it"," It was September 1998 the third Harry Potter book had just been released Pottermania What s that It was still unknown except to a vast population of younglings who d read it and I fell in love Oh how I fell in love I fell in love with the poor starved-for-affection later known to be a twit Harry I fell in love with the pretentious know-it-all Hermione I fell in love with the awkward grew-up-in-his-brother s-shadows Ron and most of all I fell in love with the snarky unplatable snarling rude hygienically-disinclined professor of potions Severus Snape Almost ten years later I m still obsessed with it in many ways I think this is my favorite of all the Harry Potter books thus far This is the one that introduces Sirius Black who I sometimes loathe only sometimes and Remus Lupin who I will always always love And of course this is the book that gave us one piece of Severus Snape s background And that was the infamous Prank that may or may not have destroyed Snape s trust in Dumbledore Would you have trusted someone who didn t at least suspend the one who d tried to kill you I don t think so This is also the book where I found myself looking at Dumbledore with a new eye He s a crafty old fella I tell you that He ll do anything to gain his means regardless of how he may personally feel on the matter Grandpa Albus he ain t And Severus Snape my heart did bleed for thee more"
"54","Harry Potter and the Prisoner of Azkaban"," Jan 07 2012"," James","really liked it"," OMG -- Not another book review on Harry Potter or OMG -- I LOVE HARRY POTTER I bet you just said something along those lines Me too But I have to do this for two reasons 1 It s Harry Potter and 2 I committed to writing a real review for every book I ve read and I m only on 202 of 454 Slap me please But when I m done not quite yet However to save us both I won t do a review on this whole book You can read every other review for that I ll just say the top 5 reasons why I loved this particular book 1 Harry Potter went dark Not the book the character this was the first time for me where I really stood back and said He s growing up He s realizing not everything around him should be believed without a hint of doubt When he protected Sirius in the Shrieking Shack it all changed for me 2 Dementors are awesome I love the concept of stealing someone s soul through sucking their physical body off its bones 3 Transfiguration is a focus point and I love seeing people turn into animals It s like our core is bursting to show itself 4 Remus was my favorite Defense Against the Dark Arts professor He was someone I d want to hang out with you know and be a werewolf and all 5 History is revealed in many family connections and secrets And since that s my favorite thing this book was the most eye-opening for me See that wasn t so bad to re-read a little bit of Harry Potter I promise the next one won t be so hard Only 4 left to write a review for About Me For those new to me or my reviews here s the scoop I read A LOT I write A LOT And now I blog A LOT First the book review goes on Goodreads and then I send it on over to my WordPress blog at https thisismytruthnow com where you ll also find TV Film reviews the revealing and introspective 365 Daily Challenge and lots of blogging about places I ve visited all over the world And you can find all my social media profiles to get the details on the who what when where and my pictures Leave a comment and let me know what you think Vote in the poll and ratings Thanks for stopping by polldaddy poll 9729544 polldaddy poll 9719251 more"
"55","Harry Potter and the Prisoner of Azkaban"," Jun 07 2017"," Ahmed Ejaz","it was amazing"," Finally back to my favourite characters of all time I started this series almost an year ago After reading two and half books I left it Because at that time I was new to reading books and I used to get afraid of long novels But now I am good with them So I again started this series a month ago I am so happy now that I can t tell Harry Ron Hagrid DUMBLEDORE I love each of them very much Oh sorry I forgot to mention Voldemort But I love him as the villian This series gets improve with every next installment From Sorcerer s Stone to Prisoner of Azkaban I don t remember a page which I didn t enjoy As far as this book is concern I adored it Excitement was limitless Stakes were higher than the previous ones Even though I was missing Voldemort I still enjoyed it OVERVIEW Sirius Black has escaped from Azkaban a prison for criminal wizards which no one has broken but him He is after Harry view spoiler apparently hide spoiler He is believed to be the one who helped Voldemort in killing Harry s parents RANDOM THOUGHTS I liked what Harry did to Aunt Marge Hehehe This book started slowly towards the main plot There were many Quidditch matches which actually didn t have to do anything with the plot BUT it s my favourite sport I love reading it Privately I really wish that I could play it Last year my friend on GR recommended a book entirely based on this sport In this year I will read it after finishing this series You know what During reading I was thinking why Sirius isn t showing up There were just talks about him But in the end I came to know that I was reading him all the time but I was ignoring him Dementors were great I liked the concept of them And Dementor s Kiss I literally shivered on the effects of it There was a very shocking revelation Ron s rat What it turned out in the ending was mouth-dropping Overall an amazing installment in the HP series 5 Stars P S I have read the whole series in the last month You see That s the problem when you read books without using Goodreads Have to write reviews now June 7 2017 more"
"56","Harry Potter and the Prisoner of Azkaban"," Jul 09 2012"," Maureen","it was amazing"," Reread in December 2014 for HarryXmasToYouSuch a great book I love how much these characters develop as the books go on and Remus and Sirius are some of my favorite characters I feel like this is one I confuse with the movie a lot because I LOVE the PoA movie so it was interesting to see some of the changes Though it s a pretty faithful adaptation Overall just so great I LOVE HARRY POTTER OMG also ROWLING WHEN ARE WE GONNA GET SOME MAURADER SHORT STORIES EH Reread for HarryXmasToYou 2017Thing I forgot and remembered this time around CHO CHANG WAS A SEEKER EXCUSE WHY IS THAT NOT IN THE MOVIES more"
"57","Harry Potter and the Prisoner of Azkaban"," Aug 17 2016"," Kristina Horner","it was amazing"," I d completely forgotten about some of the details of this book Also it s killing me how often spells Harry hasn t learned yet would easily solve predicaments they get in"
"58","Harry Potter and the Prisoner of Azkaban"," Feb 15 2018"," Luffy","it was amazing"," Each of the Harry Potter books is different from one another I think by book 5 the mystery element had to go It was unsustainable New characters here were bound to reappear later So there s some foreshadowing ongoing Again this book was very enjoyable The interactions between the Hogwarts residents and Harry are worth reading I had little to no problem with the time travel element What hit me most were the cliffhanger tropes at the end of each chapter You can sense how Rowling crafted each scene By now we had come to realize that everything is seen through Harry s lenses At the end everything had a lot of information unfurled to reveal the puzzles written before This book is usually my most cherished Potter book more"
"59","Harry Potter and the Prisoner of Azkaban"," May 01 2015"," Chelsea","it was amazing"," Re-read May 2017For the very first time I listened to the audiobook I would definitely recommend them Because of that I wasn t able to take many notes or catch every single piece of foreshadowing but it was a very enjoyable way to re-read a book Because I barely took any notes everyone has read this and I have already reviewed Prisoner of Azkaban before I don t have much to say I only have to remarks - Just as in Philosopher s Stone and Chamber of Secrets there s fatphobia in Prisoner of Azkaban I already discussed that in my reviews of those books so won t go into detail again But Rowling does this over and over again her unlikeable characters such as Vernon Dudley Crabbe and Goyle are fat and - according to her - therefore disgusting Having to read sentences like He has five chins and piggy little eyes in which Rowling describes her fat characters like pigs rather then people is absolutely horrible She does very often and not a lot of readers seem to address this issue - The guards at Azkaban told Fudge that Sirius talks in his sleep But in Goblet of Fire we learn that the only guards at Azkaban are the dementors I ve done some research and there is still so much we don t know about those creatures I d be very interested to learn how they re able to communicate ------------------Re-read November 2015It took me over a month to read this because I have been so busy with college It definitely got in the way of my reading experience but I loved POA nonetheless It has been two or three years since I ve read it and I forgot so much My only complaint is that there were a lot of references to events in previous books She explained Quidditch again told us who Ron and Hermione are what happened at the end of last school year And to me that wasn t necessary There are some differences between the film and book not as many as the later books films though but I don t really mind The film is my absolute favourite I like the changes they ve made expect for leaving out information about the Marauders so I don t really know which one I actually prefer JK Rowling really needs to come out with a prequel ASAP I love this book so much because of the Marauders and I wish we knew more about them and their era I think we can all agree that we d prefer a prequel over a sequel such as The Cursed Child And yes I know about Fantastic Beasts but that s not really Potter related so that doesn t count more"
"60","Harry Potter and the Prisoner of Azkaban"," Aug 26 2016"," Luke Taylor","it was amazing"," So what is Harry Potter and The Prisoner of Azkaban Well let me ask you this What is a Hippogriff Hippogriffs are magical animals described as Half horse half eagle creatures immensely proud and extremely dangerous And conveniently so such is my metaphor for this book Longer than the last two and for good reason Prisoner of Azkaban simmers with a heightened sense of maturity from the very first word and throughout the book Harry is peppered with other s view of his father pelted and bombarded with their words concerning his own flesh and blood whom he sadly can t remember though he does look incredibly like Thus Prisoner of Azkaban carries a hefty helping of something so terribly thrilling it nearly pains me to think that too many adults view these as children s books because Jo dove headfirst into the Gringotts vault and crafted what A SPY THRILLER Hah Expecto Patronum Hitchockian to the last word Jo uses her mastery of psychology to create a false villain in Sirius Black deepening the story to masterful levels with her careful use of incredibly dangerous ingredients such as the Marauder s Map and the Time Turner With her weaving of even more unpredictable elements like Animagi and Snape s jealousy Prisoner of Azkaban suddenly begins to bubble over like an experiment gone wrong exploding with too many wild ingredients Or not This Hippogriff of a book doesn t die under the burden of being misunderstood this Hippogriff takes to the sky spreads its wings and flies Because at the foundation of all the wild wacky and fun lies the deeply disturbing the dangerous the dementing dark and deadly details undergirding the perfectly planned acceleration of magical mystery to spy thriller Double-crosses and old secrets misunderstood wizards and life-changing choices on full display under the waxy silver light of a full moon who is it that saves the day Expecto Patronum That s right Just look at that cover Because this book is about perception and reality and about the destiny of realizing what is true within and letting it out Dementors be damned this book is Siriusly amazing Recommended for everyone more"
"61","Harry Potter and the Prisoner of Azkaban"," Nov 05 2008"," Will Byrnes","it was amazing"," The excellent series takes a step up and into a darker world as Harry must wonder if the escaped prisoner is coming for him while coping with new soul-sucking opponents Rowling continues to impress as both she and Harry mature"
"62","Harry Potter and the Prisoner of Azkaban"," Apr 08 2016"," Amber Robertson","it was amazing"," There really isn t much to say about this book I can t even begin to put in words how much I completely loved it Definitely my favourite so far I love Lupin and Sirius so much they re characters are some of my favourites in the movies and I m glad to know it transferred into the book as well I really just completely and utterly loved this book SECOND READTHIS REVIEW IS ALSO ON MY BLOG - CHECK IT OUT HEREIn case you haven t read or seen Harry Potter this review will contain spoilers I would usually say read it but my best friend doesn t enjoy Harry Potter so it s okay if you don t enjoy this franchise Also a note I know there is a lot of drama with JK Rowling regarding the Fantastic Beasts franchise and trust me this isn t me supporting her I have copies of the books that I read last year and fell in love with The films helped me through tough stages in my life Harry was the first character I ever saw or was able to identify had PTSD Something very important to me after my diagnosis JK Rowling has since lost my support by backing Johnny Depp but I can t help but still fall into this world she created Thank you now for the review Harry Potter and the Prisoner of Azkaban has to be my favourite in the series Both film and novel wise It is engaging it is intense and it has hope Hope that is missing from many of the books This hope provided throughout the book is one of family A future I adore it I adore Sirius Black I adore Remus Lupin I just have so much love for the cast of characters throughout this book it is honestly crazy The characters are still quite young in this book thirteen and struggling to work out where they fit into this magic world Of course there is a threat on Harry s life because would it be a year at Hogwarts if there wasn t There is still Snape being a dick to children but still getting his redemption arc in the final book There is still sweet Neville being slammed There is a whole series of messes throughout this book Harry Potter 3 begins with Harry at his aunt and uncles struggling through the summer in order to get back to school and see his friend Of course a problem occurs within the Dursley house and he runs away with his trunk and wand Little does he know that an alleged killer is on the lose hunting him This time it strangely isn t Voldemort either I really thought writing a review for this was a good idea but the further I get in the more I m realising my brain is complete mush when it comes to explaining the Harry Potter franchise I think this review was primarily a reason to explain that I don t support JK Rowling as a person anymore makes me incredibly glad that I bought my copies of the books second hand I just really love this book in particular and reading it makes me want to cry The love that Sirius and Lupin both have for Harry brings a tear for my eye Especially because of their fates in later books They deserved better Which Harry Potter book is your favourite more"
"63","Harry Potter and the Prisoner of Azkaban"," Aug 16 2014"," Chloe","it was amazing"," This might be my favorite one yet This might be my favorite one yet more"
"64","Harry Potter and the Prisoner of Azkaban"," Jul 31 2012"," Evgeny","it was amazing"," Harry Potter is in his third year of Hogwarts School of Wizardry His studies at the school are never boring so this time an escaped evil wizard whose sole remaining purpose in life seems to be pay back Harry for Lord Voldemort s humiliation stirs quite an excitement Let us stop here for a second because I want to ask myself a following question Why do I even bother with the plot descriptions Is it possible to find a modern educated person with even passing interest in literature who never read the books and never saw the movies However I already wrote the previous paragraph so I am not going to erase it This is the first book of the series which made me realize that we are not in Kansas anymore - to quote another children classic yes I call Harry Potter a children classic series This is the place where the series leave comfortable and fluffy status of simple children books and slowly crosses in to an adult territory I would call it young adult but the modern understanding of the term demands a presence of heartbreaking romance and Harry Potter does not fit To make a long story short do not expect a happy ending here but do expect some quite dark moments I thought about reducing the otherwise perfect rating by one star because of some minor inconsistencies and the whole Time Turner thingy I would not call the latter Deux Ex Machina as it did not come up from nowhere but it was way too convenient for the final resolution for me The fact that it completely disappears from the series never again to be heard about does not help any Still this was not big enough annoyance for the lower rating so the 5 stars remain So the book is very much worth reading - as if I need to say it I had exactly the same amount of fun rereading the book as I had during my first read knowing what would happen next had not diminish my enjoyment any more"
"65","Harry Potter and the Prisoner of Azkaban"," Feb 25 2017"," Maddie Heart Full Of Books",""," Reading this again and all I could think was Boy Harry sure does learn a lot of important things by eavesdropping on adult s conversations Also Crookshanks is the unsung hero of the book"
"66","Harry Potter and the Prisoner of Azkaban"," Mar 26 2013"," Bradley","it was amazing"," I read this as a buddy read but really I wanted to compare the text to the movies more than anything I ve watched them so much and I ve only read the series once through Now twice through this third book So what do I think about this monstrosity of a series that gets so many hearts a-pumpin About this book in particular I love it But how about this book in comparison to the film you ask ALAS I like the movie better What Blasphemy Heretic No no no give me a chance I liked the fact that Hermione develops real stressed-out reasons for giving up the time-turner even if the reasons are still rather weak all told when taken in conjunction with all the other crap that happens in the series later It ll always be one of those hedge-moments for me BUT putting that aside the actual narrative events that happen in the book that I think are the best parts namely the space of a certain 3 hour stretch BOTH times was much more fascinating and fleshed out in the movie Sorry It s true All the expressions and the little tidbits and quirks were more brilliant on the screen And so was the penultimate event that always ALWAYS brings tears to my eyes the moment when Harry realizes that he was the one to bring out that awesome power to save himself Even now I tear up when I think about it Yes the book has it but the build up was just too quick in the text The movie however did what movies are brilliant at SHOWING us the enormity of the event Sometimes it just takes the right media The movie is my favorite of the series I m reserving judgement as to whether the book is as well At least until I finish my re-read more"
"67","Harry Potter and the Prisoner of Azkaban"," Jun 07 2017"," PopiTonja","it was amazing"," Obozavam ovu carobnu druzinu Najbolja knjiga do sada"
"68","Harry Potter and the Prisoner of Azkaban"," Aug 06 2014"," Yukino","really liked it"," SERIE HARRY POTTER n 32 LETTURA - 14 febbraio 2018 19 febbraio 2018Lettura di gruppo E LE stato davvero emozionante rileggerlo Si perch questo libro IL libro Da qui in poi Harry Ron ed Hermione diventano adulti lo si capisce gi dall irrequietezza di Harry e da altri piccoli particolari che fanno intuire che l adolescenza alle porte Oltre a ci anche la trama diventa pi adulta Scopriamo inoltre cosa successo ai genitori di Harry Da qui in poi non pi soltanto una favoletta Iniziano a venire fuori quei sentimenti quei personaggi e quelle situazioni che mi porteranno ad amare questa saga in tutto e per tutto E come non parlare di Lupin e Black Io li adoro e Cedric Quando leggiamo il prossimo 1 LETTURA - 25 marzo 2015 31 marzo 2015Spiegatemi perch ho letto solo adesso questi libri Bello bello bello L inizio come l altro Harry in vacanza dagli zii che non pu fare nulla che viene sempre sgridato per quest anno i suoi amici riescono a fargli avere i regali per il suo compleanno E davvero commevente quando li riceve e li scarta Le vacanze stanno per finire e arriva la notizia di un pericoloso killer che riuscito a scappare dalla prigione e intanto Harry scappa anche lui dopo aver fatto gonfiare come un pallone sua zia Fortunatamente non viene sospeso anzi viene messo sotto protezione perch in realt il killer scappato di prigione un mago potentissimo al servizio di Voldemort e il suo obiettivo uccidere Harry Da qui se ne vedono delle belle Pieno di colpi di scena vedi Crosta Co e di scene divertenti che smorzano un p l atmosfera Hermione che schiaffeggia Malfoy la migliore Bello veramente Il nostro piccolo Harry sta crescendo e Expecto Patronum ma quanto mi sono galvanizzata quando c riuscito e la spiegazione di Silente Insomma ormai il Castello di Hogwarts diventata casa mia more"
"69","Harry Potter and the Prisoner of Azkaban"," Dec 02 2016"," Ida","it was amazing"," I solemnly swear that I am up to no good Finally After having to put this on pause for nearly 3 weeks I finally found time to finish it This review will pretty much only be spoilery is that even a word gifs and quotes Don t let the muggles get you down You think the dead we loved truly ever leave us You think that we don t recall them more clearly in times of great trouble What you fear most of all is fear Very wise Happiness can be found even in the darkest of times if one only remembers to turn on the light One of the best parts Ron 13 years old standing up on his broken leg to protect his best friend Even though I love Harry Potter obviously I will take a break from my reread There simply is so many books and too little time And perhaps thats wise considering what comes next Mischief Managed more"
"70","Harry Potter and the Prisoner of Azkaban"," Dec 21 2015"," Anabel inthebookcorner","it was amazing"," My favorite in the series so far I also re-watched the movie yesterday D"
"71","Harry Potter and the Prisoner of Azkaban"," Feb 08 2016"," jamieson","it was amazing"," Harry Potter and the Prisoner of Azkaban is probably my second favourite Harry Potter book I always find myself getting ridiculously emotional about the Marauders J K Rowling that is the story you should reallyy write who even cares about Harry s kids smh The thing is I just care about Harry alot As if he was me actual son or my little brother I just really want Harry to be happy and I feel like he and kind of his history backstory is given so much depth in POA The connection between Harry and Sirius and Harry finally finding a father figure in both Lupin and Sirius is really important to me as well as them providing a framework for him being able to get to know his parents I find the whole Marauder s story kind of tragic - with Lupin Sirius losing their best friend and due to Peter s betrayal 13 years worth of time with Harry and so the huge focus of the marauders in this book just makes it an absolute favourite of mine The ending of the book where Harry gets his letter from Sirius and reads it over and over and is just so happy makes me happy like bb you deserve all the happiness in the world ANYWAY psa this book gets MUCH SADDER each time you reread When you reread it knowing everything about the past and future of these characters it is much much sadder Like Lupin saying he knew James and Sirius in school KNEW HIM SHUT UP THEY WERE YOUR BEST FRIENDS AND YOU LOVED THEMOr like Hagrid talking about how Sirius was there when James and Lily died OH GOD AND IT MAKES ME SO SAD because you know he was wrongly arrested hours later arrghhh I also think that the Quidditch matches in this book are some of the best in the whole series - the one where Gryffindor win the Quidditch Cup is THE BEST of the series hands down On top of that we also see time travelling Hermione Hagrid as a teacher Hermione being a total badass damn that hit on Malfoy tho and breaking rules all over the place HARRY GETTIN HIS FIREBOLT a pivotal moment in the young kids life ok Lupin actually being a good DATDA teacher Harry the sexual awakening Cho Chang got him feeling things omfg the Boggart scene Harry learning to cast a partonus Buckbeak Hogsmede and that damn perfect scene where Fudge talk about Sirius Ron getting Pig the Marauders Map -- Fred George study in this one and an emotional chat between Dumbledore and Harry about his parents and his choices which was such a perfect conclusion to the book honestly Also can we talk about how gloriously Harry s sass shows in this one because he was quippin all over the placeI love POA so much it s probably the only book I literally wish was longer I honestly ACHE for more of this I know there is nothing else But for real when I get to the last page I still feel like where is the rest It doesn t NEED more I just love it so much I wish there was more more"
"72","Harry Potter and the Prisoner of Azkaban"," Nov 22 2008"," Jason Koivu","it was amazing"," Shit got real For me Harry Potter and the Prisoner of Azkaban was when the series got exciting It certainly got darker and more mature Torture loss a foreboding sense of dread and death itself descended upon this happy little world of magic where school exams and difficult professors were the worst things to worry about until recently I m a big fan of the tone The series jumps right into its bigboy pants here As an adult reading these books I was glad to see the maturity Yeah it s still YA and not targeted towards me but at least now it felt a little closer to something in my old man range As mentioned before there s an ever present element of death in The Prisoner of Azkaban Those ghoulish dementors are death itself However it also introduced a reason for Harry to want to live his godfather a connection to his parents Up until then there was little joy in Harry s life Sure there was the school but that would end soon enough Rowling did a smart thing when she introduced Sirius Black she gave Harry a human bond and something to lose As readers our attachment grew with his That was when Harry became real to me more"
