"","book","date","reviewer","rating","review"
"130","Harry Potter and the Half Blood Prince"," Apr 30 2012"," Amin","it was amazing"," 1395-------- more"
"131","Harry Potter and the Half Blood Prince"," May 04 2015"," Steve","it was amazing"," Harry Potter and the Half-Blood Prince is the most complex multi-layered and emotional book of series so far After a slow start the momentum picks up like a snow ball rolling down an icy cliff until a the breathtaking unnerving and unflinching climax Rowling stays true to form the entire ride The characters become deeper and more thoughtful in a well-written book of imagination and originality Rowling doesn t dumb down her characters she illustrates them as they should be as real complicated teenagers As such Harry Ron and Hermione and to some extent Ginny have matured considerably since the previous book They are now older teenagers and are developing strong ties to the opposite sex Ultimately the central theme is discovering who Lord Voldemort really is Much is learned about Voldemort in this novel a brilliant setup for what will most likely be a spectacular showdown in the final novel There are other subplots galore of course that I m guessing will tie up the various loose ends in book 7 This book is not rushed it has no rushed ending It is filled with insight and emotion It is a much darker and much more adult book especially the last quarter of the book Obviously the novel is a setup for the final showdown It leaves the reader hanging off of a cliff but it is written with beauty and flawless description Rowling gives her audience a realistic portrait of human souls in a fantasy world I felt more character depth in this novel than any of the others Besides all the beauty and imagination this book is relentless transcending the level mere entertainment It gives depth and wonder It expands on the characters not just the events It has the usual mind-boggling wonders and creative new inventions The ending was incredibly moving and sets up questions in the reader s mind as to what s coming in the final volume It could be argued that Harry Potter and the Half-Blood Prince is the best of the series so far Given what has come before that is saying a lot Harry is growing up before the reader s eyes and one can t help rooting for him to prevail Regardless of what the future holds the present holds many rich wonders for readers and the hints of the possibilities to come are tantalizing more"
"132","Harry Potter and the Half Blood Prince"," May 04 2015"," Maria Soares","it was amazing"," Se tivesse de escolher um livro preferido de Harry Potter teria de ser este Desde o final do C lice de Fogo que a JK leva a hist ria numa direc o mais s ria e adulta Com este livro explora a hist ria de Tom Riddle o psicopata que mais tarde se tornaria Lord Voldemort sem d vida um dos arcos mais cativantes na saga HP na minha opini o e a pricipal raz o pela qual acho que toda a gente deveria ler os livros ao inv s dos filmes que s o fraqu ssimos a explorar esta parte Vemos um Harry mais adulto mais negro tamb m ap s os acontecimentos traum ticos do 4 e 5 livro embora tamb m tenha algum do melhor humor de sempre de HP com os personagens do Slughorn e Ron Lavender Gostei tamb m particularmente da hist ria do Draco neste livro uma excelente transi o daquilo que poder amos considerar um vil o uni-dimensional nos outros livros para um personagem mais vulner vel Para mim os Horcruxes s o das pe as m gicas mais interessantes que a autora criou porque materializam algo extremamente s rio - o assassinato Gostei imenso deste conceito Acho que um livro brilhante cheio de pormenores e passagens inesquec veis que foi lido incont veis vezes desde a minha adolesc ncia e que ser adaptado a qualquer idade more"
"133","Harry Potter and the Half Blood Prince"," Jul 28 2013"," Thomas","it was amazing"," I enjoyed the meeting too said Luna serenely It was like having friends And that my friends is why I love Luna Lovegood But on a serious note this book blew me away Even though I read it over a month ago the feelings of yes yes this is why everyone loves this series so much thank you yes still reverberate throughout my being when I think about it This sixth installment incorporated a perfect mixture of action romance mystery and wizardly happenings All of the overarching plot lines the romances between Harry and Ginny and Ron and Hermione the disappearance of Dumbledore the continuing evolution of the prophecy etc came together to create a captivating story full of twists and fresh likeable characters While this one and the seventh book are tied in terms of being my favorite if I had to choose one book that really captured the essence of Harry Potter I d probably pick this one My favorite moments revolved around Ron and Hermione I loved their mutual jealousy and affection and how neither of them succumbed to insta-love Overall I would recommend this to any fans who enjoyed books 1-4 the quality of this installment makes the hot mess that was the fifth book a distant memory more"
"134","Harry Potter and the Half Blood Prince"," Jan 10 2017"," Stephanie","it was amazing"," What a great way to start the year This is my first book of 2017 and this was also my first time reading this book It was absolutely amazing of course I love this series so much it s one of my favorite series and these books mean so much to me This book was just so good but very sad I loved that we got Voldemort s backstory Overall this book was so amazing and it s in my top favorite HP books now I can t wait to read Deathly Hallows but I don t want the series to end Read my full review here http booknerd777 blogspot com 2017 more"
"135","Harry Potter and the Half Blood Prince"," Feb 20 2012"," Natalie Monroe","it was amazing"," And so lies the book that set forth a thousand adults tears So great is its prominence that when I emerged for dinner very subdued my family joined me in mourning after I told them I d just finished The Half-Blood Prince God Jo Why don t you don t you snap a broomstick across your knee and stab me in the heart with it I m sure it ll be much less painful"
"136","Harry Potter and the Half Blood Prince"," Aug 14 2015"," Luca","it was amazing"," I think this was the most emotional book for me this rereading session Partly because of Dumbledore s funeral which is just the saddest thing ever But also because it really warms you up for al the heartbreak that is to come Ugh just so so beautiful and dear to my heart No matter whether it s the first time you are reading these books or whether it s your 50th time rereading it s always equally brilliant"
"137","Harry Potter and the Half Blood Prince"," Jul 28 2016"," Hanna","it was amazing"," I mean what is not to love 3 And Ginny actually has a personality in this book so that s nice Re-reading this for the third time already but I loved it just as much as the first and second time reading it"
"138","Harry Potter and the Half Blood Prince"," Dec 13 2016"," Robyn","it was amazing"," Oh man This one is much much better than I realised the first time I read it Killer"
"139","Harry Potter and the Half Blood Prince"," Mar 18 2009"," Rinn","it was amazing"," I VE READ THIS BOOK COUNTLESS TIMES BUT I STILL CRY AT THE END EVERY TIME"
"140","Harry Potter and the Half Blood Prince"," Apr 01 2013"," Krystal","liked it"," Well it was actually kind of fun re-reading this one because my memory of the series gets a bit foggy after 5 That being said this book is still enormously frustrating The good I really liked the memories It s quite fascinating to get glimpses of Little Tom and his evil beginnings There s a ton of new names to try and remember but it was nice to have some vastly different content for a change In terms of the change of tone the last book was almost like juvenile delinquency whereas this book is more hardened criminal The dark times are finally getting DARK and it almost kind of refreshes the series There s still plenty of magic but a lot of it is hexes and curses and even though classes are still happening we re given these flashbacks of dark times and evil people and it helps to finally bring a seriousness to the storyline that the previous books have been lacking Plus HI SNAPE D I love this guy so much he s such a great character Call me a horrible person but I greatly enjoyed his shining moment at the end there He s such a badass view spoiler Honestly I was kinda sick of Dumbledore s secrets and irresponsible behaviour so really Snape did me a huge favour hide spoiler Draco has a totally different role in this one and it bothered me how much Harry obsessed over him Poor Ron and Hermione having to listen to Harry go on and on and on about it I started to get bored reading about it that s for sure Draco seems pretty pathetic in this book sadly Not nearly the fun antagonistic trouble maker of the past I liked that he s kind of growing up though Like he s one of few who have realised that life exists beyond the school So props to him for that Also loved the Prince s spell book Like maybe that s partly because of my insider info on who the Prince is but I love that this guy scribbles his own notes What a genius Way to fight The Man man You do you The bad Dumbledore Is A Moron THERE I SAID IT This guy is pretty freaking irresponsible for a teacher He never explains anything which is incredibly frustrating and he guards all these ridiculous secrets for seemingly no reason Instead of straight up telling Harry what he needs to know he takes his time showing him all these memories and never properly explaining the purpose Plus HARRY IS A KID Why he is encouraging reckless behaviour in children is questionable But also he was going about this quest over the summer without Harry So why does he suddenly need him Like maybe even sit him down and be like look Harry I d love to be the one to get rid of Voldy but it s probably gonna have to be you So I m gonna destroy as many of these things as possible but if something bad happens to me you ll have to pick up where I left off alright But really there are a ton of teachers at the school that could easily have helped Dumbledore and I still cannot comprehend why he roped in Harry That right there is an unhealthy fixation IT MAKES NO SENSE That is my 2 issue with this whole series there is no logic to the way Dumbledore behaves My 1 issue is Harry being an arrogant jerk and still having everyone in the world love him as he wins every battle and gets everything his heart desires with very few consequences I m also curious about what the Order is actually doing during the events in this book We re not really told a lot Like it s kind of weird that this book has so much school stuff when things are getting a bit out of control The series is really bi-polar when it comes to its focus - it s got all this fun magic school stuff but then it also wants to focus on the world coming to an end It s a bizarre combination I get frustrated by how little the adults are involved especially when magic plays such a big role because obviously the adults are going to be better at magic Plus I like Remus and Tonks They are fun And of course this wouldn t be a review if I didn t moan about Harry a bit He s still arrogant He still ignores his friends He still does stupid things And now he s obsessing over Ginny which frankly weirds me out a bit Ron took it far better than I would have But he also just has this complex where he seems to think he s above everyone He rejects authority and constantly argues with teachers and his lack of respect should have earned him expulsion by now He s a total brat No matter how many times he s told to leave things alone he still goes at it like a bull in a china shop But then - and you ll notice this has been happening six books straight - he gets rewarded for it No matter how badly or how often this kid screws up he ALWAYS lands on his feet Even just things like Hermione constantly doing his homework bug me Plus I totally resent the fact that he got over Sirius so fast My heart is still in pieces over here you ungrateful sod And no matter how many times his friends save his life or help him with things he still thinks it s all about him eyeroll I can t deal with this self-centred douchebag I really admire Rowling s creativity and imagination because I love the world she s built but there is just so much flawed logic in the way this series is written I think a lot of it feels like the series kind of got away from her - like it kinda just escalated til it wasn t so kid-friendly any more but she didn t quite know how to deal with that Because when it comes down to it this is a book about kids dealing with problems that should be handled by experienced adults and there s really no decent explanation of why It s a fun enough story for sure but if you stop and think about some of the explanations there are gaping black holes where logic should be So skeptics like me will struggle a little and the kiddies are probably gonna have a rough time with the dark turn things have taken but I guess if you relax and let the story wash over you it s a rather interesting continuation of the series with some valuable insights into the past Original delayed review Ok so I m not much of a Potter fan Yes maybe I devoured the series one book immediately after the other but I just got so frustrated with how moronic and conceited Harry is throughout the ENTIRE SERIES We get it you re super special and the fate of the world is in your hands But you gotta chill out son and share the load with your friends Also think things through Like using someone else s notes was always gonna end badly Do your own dang homework you lazy sod Honestly I should re-read the entire series so I can give sassy reviews with everything fresh in my mind but I feel like my HP hate might hurt some feelings Snape is cool though okay I like him I like him a lot more than big-headed Harry more"
"141","Harry Potter and the Half Blood Prince"," Nov 18 2012"," Christina","it was amazing"," And now Harry let us step out into the night and pursue that flighty temptress adventure 5 starsSo I know I say this about pretty much every HP book but I think this one may just be my favorite despite the sadness it brings on We find out so much about Tom Riddle before he became Lord Voldemort and I loved getting those glimpses into his life from before his birth to him as a child to his path into adulthood growing darker and darker You have got to give JKR credit for the way she fleshes out all of her characters even the most hated of villains has got a backstory Did you know -- then asked Harry Did I know that I had just met the most dangerous Dark wizard of all time said Dumbledore No I had no idea that he was to grow up to be what he is However I was certainly intrigued by him I returned to Hogwarts intending to keep an eye upon him something I should have done in any case given that he was alone and friendless but which already I felt I ought to do for others sake as much as his Despite the fact that this book is still a bit darker and has taken a turn for the serious you can also see the growth that the characters all go through as they get older and more mature in some ways and take more note of the world around them and begin to develop romantic interest in others This book covers the prophecy more and sets up the journey Harry has to undertake in the final installment so well My emotions are all over the place and this is a re-read I already know how it all goes but I love getting to feel everything over again I remember being completely wrecked after reading this for the first time and realizing how long of a wait I had before the 7th book came out Luckily I already have The Deathly Hallows waiting on me to just finish this review Don t you see Voldemort himself created his worst enemy just as tyrants everywhere do Have you any idea how much tyrants fear the people they oppress All of them realize that one day amongst their many victims there is sure to be one who rises against them and strikes back Voldemort is no different Always he was on the lookout for the one who would challenge him He heard the prophecy and he leapt into action with the result that he not only handpicked the man most likely to finish him he handed him uniquely deadly weapons And as always so many wonderful quotes to take note of There is nothing to be feared from a body Harry any more than there is anything to be feared from the darkness It is the unknown we fear when we look upon death and darkness nothing more People find it far easier to forgive others for being wrong than being right Killing is not nearly as easy as the innocent believe Off to my re-read of Deathly Hallows now wish me luck everyone But he understood at last what Dumbledore had been trying to tell him It was he thought the difference between being dragged into the arena to face a battle to the death and walking into the arena with your head held high Some people perhaps would say that there was little to choose between the two ways but Dumbledore knew--and so do I thought Harry with a rush of fierce pride and so did my parents-- that there was all the difference in the world more"
"142","Harry Potter and the Half Blood Prince"," Feb 26 2007"," Jake","really liked it"," The first time I read it at camp I was bored and taken aback by what I saw as worthless and superfluous backstory I openly mocked the counselors and campers who cried as a result of the famous murder I reread it this past week in anticipation of the final chapter and am embarassed to say that I came close to spilling tears on the Metro as I finished it This book is better than I remembered and the history IS significant It sets up the seventh perfectly and escalates the war and plot in ways no one could have guessed The character development is astounding and truly makes you take notice of how little you knew until this book Dumbledore and Voldemort are fleshed out to an extent we hadn t seen before and if possible makes Dumbledore even more likable He represents all that is good and loving and warm in the world and Tom Riddle is his total opposite in every way Voldemort is pure evil but he never crosses the line of becoming a caricature of the villain His torture of small children his charm of the teachers his murder of his own family his desperation to achieve immortality at the expense of innocent lives it almost overwhelms the reader to see such a character thrive in the wizarding world Furthermore Slughorn was one of the best additions to the books and his likable smarm added humor and warmth to an occasionally chilling book He wasn t loathsome like Umbridge annoying like Lockhart conflicted like Lupin He knew exactly what he wanted and had no qualms using the kids to do it and for some reason it was highly enjoyable to watch his antics unfold And of course more Ginny means more joy She s by far one of the best characters in the entire series Ginny represents strength and bravery arguably more than any other character in the series and constantly looks after those that are bullied and belittled In short she s perfect more"
"143","Harry Potter and the Half Blood Prince"," Mar 04 2018"," Kelly Roberson","it was amazing"," Even with how sad this book gets at the end this is by far my favorite Harry Potter book I m a sucker for relationships and so many of them develop in this book I also loved getting to see Dumbledore and Harry s bond grow as we finally get to see them really working together towards that common goal of defeating Voldemort This book easily has my favorite beginning chapters before Harry goes to Hogwarts and once again we get to see so many fun things happen at Hogwarts as school is back to normal after the disaster it had become in the fifth book I love that after such a dark tone in the fifth book we get a lot of humorous moments and excitement over more mediocre things like relationships and Quidditch in this one It was a refreshing breather after the fifth book and exactly what you need before diving into the final installment of the series I also have to say I found a new appreciation for Ginny in this book Her sarcastic personality is honestly one of my favorite parts of the book and led to a lot of laughs as I reread Also seeing just how much she has developed as a character over the entirety of the series has honestly made her one of my favorite character developments so far If anything I just want even more of her I am so sad my reread is soon going to come to an end as I am once again so invested in this world I love and it is honestly one of my greatest achievements that I have found a series that can bring me such joy when reading it even after all these years more"
"144","Harry Potter and the Half Blood Prince"," Dec 31 2017"," Mahdi Lotfi","liked it"," more"
"145","Harry Potter and the Half Blood Prince"," Sep 20 2016"," Fadwa Word Wonders","it was amazing"," R I P moi You know you re too invested in a book when you know things are going to happen people are going to die and still hope that somehow things will magically change and there will be a different outcome But no Shit still happened and I still cried To be honest this book was more of a back story and in depth infos on Voldemort and his link to Harry etc than full on action and I loved that about it Then comes that action sequence towards the end and it had my heart pounding and my tears spilling like no one s business Oh well Now is time to sleep and savor the Harry Potter books while they last I also think I m taking a break before reading the last one I m not ready to leave the wizarding world just yet so I ll make it last as long as possible more"
"146","Harry Potter and the Half Blood Prince"," Mar 30 2015"," Reza Mardani","liked it"," more"
"147","Harry Potter and the Half Blood Prince"," Jun 17 2015"," Hannah Rodgman","it was amazing"," Masterpiece Nothing more needs to be said"
"148","Harry Potter and the Half Blood Prince"," May 17 2015"," Sue Hollywood News Source","really liked it"," Oh my heart"
"149","Harry Potter and the Half Blood Prince"," Dec 25 2016"," Susie DelMa","really liked it"," f r mich der bisher beste Band der Reihe"
"150","Harry Potter and the Half Blood Prince"," Aug 13 2012"," Catriona LittleBookOwl","it was amazing"," MY HEART"
"151","Harry Potter and the Half Blood Prince"," Jul 30 2012"," Crini","it was amazing"," 1 read 20052 read 12 26 15 - 12 28 15"
"152","Harry Potter and the Half Blood Prince"," Jan 15 2013"," Penelope","it was amazing"," 5 5 curls into fetal position"
"153","Harry Potter and the Half Blood Prince"," Oct 07 2015"," Kimberley doruyter","really liked it"," anyone how s read this knows what i feel when i re-read this if you haven t read this book you ll never know"
"154","Harry Potter and the Half Blood Prince"," Jun 19 2017"," Alex Farrand","really liked it"," even though the finesse was gone because I watched the movies I still loved reading this novel I can see why people live te-reading these novels I really want to re-read them right now The one thing I really want to know is the secondary characters I want to know their back stories J k Rowling gives glimpses into their past but I just want to know more and I wonder if I missed anyhing I still love Professor Snape"
"155","Harry Potter and the Half Blood Prince"," Mar 16 2017"," Matteo Fumagalli","it was amazing"," Videorecensione https www youtube com watch v fbCna"
"156","Harry Potter and the Half Blood Prince"," Aug 17 2013"," Shandra","really liked it"," Initial thoughts My anger at what happened towards the end of this book is overshadowing how I feel about it as a whole Review to come when the rage dies down Review Actual rating 4 Never-Have-I-Ever-Felt-So-Much-Rage stars No spoilers I m not even going to attempt to write a full review for this book Why There s a bazillion other detailed reviews out there Instead I will share with those of you that are reading this my feelings on this book I reached a poignant section towards the end and found myself yelling at the book I was on the other side of the country at the time I read this I d just gone to Harry Potter World at Universal Studios Orlando with my fellow book nerd friend Annette and our husbands So I got the itch to read this one I borrowed her hardback copy of it If it hadn t been for that I would ve taken my rage out on the book I sent some very hateful and rage-filled messages to my friend Annette Not directed at her of course I needed to vent I hated Rowling for what she did I said I wasn t even going to finish this book after that part I walked away from it I wouldn t have finished it or even completed the series if Annette hadn t twisted my arm and convinced me to I calmed down I finished the book I finished the series And I haven t written Rowling off my list of authors I will read However I don t agree with what she did Annette tells me it s necessary for the story But that doesn t mean I have to like it The rest of the book was sooooo good I can t avoid giving it less than 4 stars My rage almost put this on the DNF shelf with 1 star though more"
"157","Harry Potter and the Half Blood Prince"," Feb 14 2015"," Odette Knappers","it was amazing"," Again rereading Harry potter was a very special experience I was dreading to read one particular scene I knew it was in here I knew I was completely shocked the first time I read it and I started to cry full on but I would swear it was on 2 3 of the book nope it was almost at the end And yeah I cried again Reading the chapter seeing it coming was even worse than the first time Back than I had a naive confidence in the good that something like that just could not happen Men I was wrong But I do had some struggles with this book Again Hogwarts is not as well described as other places in this book As if everybody knows what the magical castle looks like i noticed the moving stairs from the movies are they even in the books That sort of thing that is really missing out Also the relationships between the characters in this book makes my stomach hurts view spoiler HOW did I not saw Hermione and Ron happening the first time I read these books It is so obvious I think I just did not wanted it to happen let them just be friends that care a lot about each other But how obvious can it get Oh and Harry and Ginny is like ugh That monster in his belly really And how selfless of him to quit the relationship at the end and what a perfect timing at a funeral AHUM hide spoiler But even with so much to complain about with this book rereading it is still an amazing expierence and the books have meant a great deal to me growing up so I will never rate them less that 5 After all this time Always more"
"158","Harry Potter and the Half Blood Prince"," Mar 29 2017"," Blake Polden","it was amazing"," My favourite yet I ve said that about every previous book"
"159","Harry Potter and the Half Blood Prince"," Aug 03 2015"," Melanie itsabookishthing13","it was amazing"," I am not worried Harry I am with you Five breathtaking heartbreaking flashing utterly blinding stars This book has to be my favorite Harry Potter book thus far I know I haven t yet read Deathly Hallows but frankly it better be a MASTERPIECE to outshine Half-Blood Prince in my eyes Don t ask me why but I fell head-over heels in love with this book 3x more than with the rest for some reason It s not like J K Rowling s writing changed in some way or that Harry did something more extraordinary than in the rest of the books but something about this one was just literally perfection My eyes had trouble getting hydration because I couldn t even close them for a millisecond I was so focused and obsessed with the book The plot thickens this time around and we delve into Voldemort s past which was something that had always made me curious I cried many tears whilst reading this book Not just sad tears but joyful ecstatic ones too My obsession with Ron Hermione and Harry Ginny grew 175388328474 times more I actually felt an intense pain once Harry had to do what he d been dreading at the end But more on that later to continue reading check out my full review on my blog https itsabookishthing13blog wordpr more"
"160","Harry Potter and the Half Blood Prince"," Aug 17 2007"," Mark","liked it"," Although not a bad book I found this to be the weakest book in the series But that s beside the point isn t it If you re reading the whole series you can t very well skip this one The main stream running through this installment is a sloooow recounting of how Lord Voldemort came to be like his is To make room for that history lesson most of the usual crowd Hagrid Neville Luna McGonagall Remus Fred George etc have smaller parts There is a side plot for Ron dealing with teen age romance but since that boils down to the standard Ron is a useless git theme it isn t very satisfying This is also a book of lost opportunities to mature Harry In book 5 Harry had to become a leader but this book generally allows Harry to duck out of making hard choices As Quidditch captain fortunate events twice let him avoid choosing between team members In romance fortunate events lead him to a girl basically falling into his arms In school fortunate events let him slide through potions class with little effort Symptomatically in one scene where Harry needs his own blood for magic he fortunately scrapes himself just moments before Maybe I m missing the point and we are supposed to understand that Harry isn t anyone special he s just very very lucky more"
"161","Harry Potter and the Half Blood Prince"," Aug 30 2014"," Charlie","it was amazing"," Jan 2018 re-read I laughed cried and through the book My yearly re-read of HBP crushes me every single time ----------Jan 2017 re-read - Wonderful and heartbreaking as always ----------------------------Updated re-read 11 01 16 - I ve just finished the Stephen Fry audiobook and it was excellent The last few chapters of this book always make me quite miserable no matter how many times I read it I still cry ----------------------------------------------------This was so bloody sad I don t know why I keep reading this it always ends in tears It s still one of my favourites more"
"162","Harry Potter and the Half Blood Prince"," Oct 26 2015"," Alia","it was amazing"," Okay okay I think this one is one of my favourites I just finished it I m speechless Ughhh I feel annoyed sad happy and everything at once I really love the character development and the relationships and EVERYTHING I feel that I ve got more and more attached to the characters I seriously can t express my feelings I m in love with this one I can t believe I m one book away from finishing the series No please"
"163","Harry Potter and the Half Blood Prince"," Jan 25 2016"," Brian 9","really liked it"," I cry"
"164","Harry Potter and the Half Blood Prince"," Jun 29 2014"," Margo","it was amazing"," Don t touch me I is emotional I love Harry Potter"
"165","Harry Potter and the Half Blood Prince"," Jul 29 2016"," Gaby","it was amazing"," Too many feels rn Here are my favorite and oh so shocking moments from this book http youtu be MIBYe7oqgi8 aCheck it out"
"166","Harry Potter and the Half Blood Prince"," Apr 22 2018"," Sasagawa","it was amazing"," I have to say firstly that this read was great as usual I did not expect such plot twists and amazing character development Now this book had the most serious tone in the series I am yet to read the final book but for now this is the densest read in the HP series it started of serious and ended on a grim note A very grim note when someone just decides that is enough and goes rogue with a darkened heart The characters have been phenomenal and the way JK keeps adding new characters with a unique personality one can only be in awe The characters are unbelievably layered Harry in this book learnt how to control himself better and take a more authoritarian objective role without being a pansy Of course this was facilitated by his friends and Dumbledore His right hand man Ronald Weasley was too busy tonguing the living lights out of a girl for the majority of this book and assisted him little Ron of course only likes one girl but does not know how to express it As for Hermione you could say that she was actually assisting Harry as usual and finding ways to help him She too was stuck in her own bubble in this book Now Dumbledore the great headmaster he was a blast he did everything and anything to keep everyone together Always A true wizard He made Harry grow the fastest he shared with him dark secrets As for new characters I will only mention one character Profressor Slughorn He had an insipid personality A dull character he did not have anything to offer apart from unfathomable contacts and magnificent potion skills He lacked a spine get it Slughorn ok leave that - - and upright character He was just infatuated by people s skills and fame and how he could make them part of his circle of famous valuable people Here are some honorable mentions I ll start with Snape he had a lot to play in this book he was a big fish and I do not know how to feel about him still he s infuriated me and I have also felt sorry for him Is he some sort of triple agent I do not know He has irked me beyond belief and he has left me with mixed feelings For the most part I do loathe him Time for the Weasleys Ginny Weasley was a strong character and she has had some amazing development She oozes confidence and has enough gall to take Harry s place An alternate protagonist for sure She and it finally happened I shipped them from the onset and it was a surreal moment Ok no more soppy me The Weasley twins unfortunately were not around much but the instances they were it was always merry this is the same for Molly and Arthur Oh how I love the Weasleys I have to also mention how Tonks gathered herself by the end of the book she was a shambles after one of the major deaths from the previous book Tonks was a random card from Jk and she sure played her role well I m happy to see Tonks nymphy again And Fleur yes Fleur she surprised me with her perspective as she came across the type that only liked someone for their aesthetics When things changed for her good-looking partner after a vicious attack whom was left beat up and scarred Everyone expected her to be detached but she punctuated with vigor and passion What do I care how e looks I am good-looking enough for both of us I theenk All these scars show is zat my husband is brave Now that s a woman Overall folks it was a roller coaster continuous darkness and ending in further darkness I m looking forward to the final book folks and merci for reading ------------------------------------------------------------------------------Here s a Weasley-esque tradition to keep things consistent don t read this part it s just nonsensical the review is over my mother always packs me a rucksack full of food whenever I visit my sister who lives 150 miles away from us the bag contains a chicken curry a mutton curry a fish curry a stir fry and even some random foreign herbs My mother once even added a tub full of kebabs and said here take this and if you are hungry have some I was like what the fudge 0 0 mum you can t be serious I m going to stink up the whole train up Obviously my mother did not care and just waved her hand casually and kissed me bye D more"
"167","Harry Potter and the Half Blood Prince"," Feb 27 2018"," Abram","it was amazing"," My Rating 4 7 5 Let us step into the night and pursue that flighty temptress adventure It is the unknown we fear when we look upon death and darkness nothing more Harry was left to ponder in silence the depths to which girls would sink to get revenge I make mistakes like the next man In fact being--forgive me--rather cleverer than most men my mistakes tend to be correspondingly huger This one is the best So far I had problems with all the other books in one way or another Some of them felt rushed or dragged too explained or no explanation whatsoever or sometimes they were plainly just Just But here the book is tight and perfectly constructed The length and the way the story is told is perfect Everything felt perfect and the way it meant to be here that s why I love this book more I liked all the characters here Hagrid didn t irritate me this time This book again points out that men are idiots I am a man and God I am weird I was going to say more but kind of forgot I loved the final chapters I love snape He is the best always Looking forward to reading Deathly Hallows Thank you for reading this something of a review more"
"168","Harry Potter and the Half Blood Prince"," Sep 02 2017"," Anna Floanne","it was amazing"," Devo riprendermi"
"169","Harry Potter and the Half Blood Prince"," Jun 14 2017"," Katie","it was amazing",""
"170","Harry Potter and the Half Blood Prince"," Feb 17 2013"," Becky","it was amazing"," I remember when this book was originally released I d gotten into the Harry Potter phenomenon late after the 5th book was out and during the time before Half-Blood Prince was out I d read and re-read the first 5 books A LOT So then comes the 6th book s release and by this time I m just as rabid for it as everyone else I need to know what s happened I need to know whether Sirius but no What I really need to know is What Will Harry Do Now The day comes and at the time I was working a late shift I got out of work at 11 15pm raced to the bookstore for the midnight release and found it closed dark and the parking lot nearly empty when I got there at 11 30 OH I was LIVID I immediately literally standing in the parking lot called the bookstore and ripped the manager a new one The book releases at MIDNIGHT I HAD A PRE-ORDER You don t get to sell it early just because you don t feel like being there into the early hours of the morning I was so angry that Mr Sheepishly Apologetic Bookstore Manager even offered to reopen the store for me I refused on principle What He made me mad and I just wanted him to know it Though honestly if I was really feeling vindictive I should have made him re-openThe summumabeech What does this story have to do with anything Nothing much except to establish my almost desperate frame of mind I NEEDED that book But I knew they d be available everywhere That night there were so many copies of Half-Blood Prince around that I could practically have snagged one off of a passing owl And just as an aside I ll tell you that when the 7th book came out a couple years later that bookstore was open and selling them properly I take personal credit Not that I was there I went to a different store again on principle Because I hold grudges like that Anyway with my new acquisition I raced home told my boyfriend he had to go out with his friends so that he didn t disturb me and I devoured the book in hours And it was like a cool drink of water after you ve been thirsty for a long time I HAD A NEW HARRY POTTER BOOK But after finishing I was like Eh it s just a filler bridge to the last book book I wasn t disappointed - don t get me wrong I had loved it But I am admitting that it took me a couple reads to really REALLY appreciate it properly All the things that we learn all the ways that this book brings all the things that we d seen in the first 5 books together how Harry finally realizes what it all means and what he ll have to do how he can t just hope to keep defending himself and those he loves but knows he ll need to go on the offensive if he hopes to win It was all amazing brilliantly woven together into this awesome next-to-last book When Harry tells Ron and Hermione about the real prophecy and he is grateful to them for not shrinking away from him as though he d suddenly turned leprous it hits home just how alone Harry truly is I never expected them to do differently but Harry feared they might It shows how much of a complex Harry has about his role in everything - he s always been alone separate so it surprises him that his friends would stick by him And even at the very end he is again surprised when they refuse to let him shrug them off and take the Horcrux Hunt onto his own shoulders completely Harry Harry You have better friends than you can possibly know What I wouldn t give for friends that would stand with me like that time after time after time and in the face of such danger and fear Silly boy I also love Snape in this book He s as much of a jerk as always but in the chapter where he s running from Hogwarts when he screams at Harry not to call him a coward how his voice is described how he s STILL trying to teach Harry but Harry is too full of blind rage to hear to think to learn It s brilliant Harry reaches his conclusions and refuses to see any other alternative despite what Dumbledore has exemplified year after year - openmindedness trust understanding Damn I love this book Just amazing more"
"171","Harry Potter and the Half Blood Prince"," Mar 15 2017"," Sandy The world could end while I was reading and I would never notice","it was amazing"," Only one more to go in the series sigh I am going to miss Harry and his friends What an exciting series this has been"
"172","Harry Potter and the Half Blood Prince"," Jan 02 2017"," readingxeverything","it was amazing"," Harry Potter und der Halbblutprinz geh rt definitiv zu meinen liebsten Teilen der Reihe Ich liebe die Szenen im Denkarium einfach so sehr und freue mich da jedes Mal am meisten drauf Au erdem ist es so interessant mehr ber Voldemorts Vergangenheit zu erfahren - auch wenn man die eigentlich schon kennt Ich h tte nichts gegen ein ganzes Buch das Tom Riddles Geschichte und Verwandlung zu Lord Voldemort erz hlt Allein etwas aus seiner Sicht zu lesen stelle ich mir unglaublich spannend vor Aber ich schweife ab Auch beim x-ten mal lesen hat mich die Magie des Buches in den Bann gezogen und mich gefesselt Das Ende bricht mir allerdings jedes Mal aufs Neue wieder das Herz more"
"173","Harry Potter and the Half Blood Prince"," Feb 18 2016"," Anna","it was amazing"," 2 2 Horcuxes 2 horcux 5 more"
